location,iso_code,date,people_fully_vaccinated_per_hundred
Africa,OWID_AFR,2021/10/7,4.57
Africa,OWID_AFR,2021/10/8,4.65
Africa,OWID_AFR,2021/10/9,4.73
Africa,OWID_AFR,2021/10/10,4.74
Africa,OWID_AFR,2021/10/11,4.77
Africa,OWID_AFR,2021/10/12,4.79
Africa,OWID_AFR,2021/10/13,4.85
Africa,OWID_AFR,2021/10/14,4.88
Africa,OWID_AFR,2021/10/15,4.94
Africa,OWID_AFR,2021/10/16,4.94
Africa,OWID_AFR,2021/10/17,5.07
Africa,OWID_AFR,2021/10/18,5.11
Africa,OWID_AFR,2021/10/19,5.16
Africa,OWID_AFR,2021/10/20,5.17
Africa,OWID_AFR,2021/10/21,5.23
Africa,OWID_AFR,2021/10/22,5.24
Africa,OWID_AFR,2021/10/23,5.34
Africa,OWID_AFR,2021/10/24,5.43
Africa,OWID_AFR,2021/10/25,5.45
Africa,OWID_AFR,2021/10/26,5.5
Africa,OWID_AFR,2021/10/27,5.52
Africa,OWID_AFR,2021/10/28,5.56
Africa,OWID_AFR,2021/10/29,5.78
Africa,OWID_AFR,2021/10/30,5.83
Africa,OWID_AFR,2021/10/31,5.88
Africa,OWID_AFR,2021/11/1,5.93
Africa,OWID_AFR,2021/11/2,5.97
Africa,OWID_AFR,2021/11/3,5.99
Africa,OWID_AFR,2021/11/4,6.05
Africa,OWID_AFR,2021/11/5,6.06
Africa,OWID_AFR,2021/11/6,6.13
Africa,OWID_AFR,2021/11/7,6.15
Africa,OWID_AFR,2021/11/8,6.17
Africa,OWID_AFR,2021/11/9,6.19
Africa,OWID_AFR,2021/11/10,6.35
Africa,OWID_AFR,2021/11/11,6.38
Africa,OWID_AFR,2021/11/12,6.4
Africa,OWID_AFR,2021/11/13,6.47
Africa,OWID_AFR,2021/11/14,6.52
Africa,OWID_AFR,2021/11/15,6.57
Africa,OWID_AFR,2021/11/16,6.57
Africa,OWID_AFR,2021/11/17,6.61
Africa,OWID_AFR,2021/11/18,6.71
Africa,OWID_AFR,2021/11/19,6.72
Africa,OWID_AFR,2021/11/20,6.75
Africa,OWID_AFR,2021/11/21,6.82
Africa,OWID_AFR,2021/11/22,6.88
Africa,OWID_AFR,2021/11/23,6.9
Africa,OWID_AFR,2021/11/24,6.98
Africa,OWID_AFR,2021/11/25,6.99
Africa,OWID_AFR,2021/11/26,7.02
Africa,OWID_AFR,2021/11/27,7.02
Africa,OWID_AFR,2021/11/28,7.12
Africa,OWID_AFR,2021/11/29,7.19
Africa,OWID_AFR,2021/11/30,7.23
Africa,OWID_AFR,2021/12/1,7.24
Africa,OWID_AFR,2021/12/2,7.32
Africa,OWID_AFR,2021/12/3,7.36
Africa,OWID_AFR,2021/12/4,7.45
Africa,OWID_AFR,2021/12/5,7.47
Africa,OWID_AFR,2021/12/6,7.54
Africa,OWID_AFR,2021/12/7,7.55
Africa,OWID_AFR,2021/12/8,7.63
Africa,OWID_AFR,2021/12/9,7.71
Africa,OWID_AFR,2021/12/10,7.74
Africa,OWID_AFR,2021/12/11,7.8
Africa,OWID_AFR,2021/12/12,7.84
Africa,OWID_AFR,2021/12/13,7.87
Africa,OWID_AFR,2021/12/14,7.95
Africa,OWID_AFR,2021/12/15,8.06
Africa,OWID_AFR,2021/12/16,8.08
Africa,OWID_AFR,2021/12/17,8.1
Africa,OWID_AFR,2021/12/18,8.17
Africa,OWID_AFR,2021/12/19,8.18
Africa,OWID_AFR,2021/12/20,8.29
Africa,OWID_AFR,2021/12/21,8.32
Africa,OWID_AFR,2021/12/22,8.37
Africa,OWID_AFR,2021/12/23,8.46
Africa,OWID_AFR,2021/12/24,8.55
Africa,OWID_AFR,2021/12/25,8.56
Africa,OWID_AFR,2021/12/26,8.61
Africa,OWID_AFR,2021/12/27,8.64
Africa,OWID_AFR,2021/12/28,8.94
Africa,OWID_AFR,2021/12/29,8.96
Africa,OWID_AFR,2021/12/30,9
Africa,OWID_AFR,2021/12/31,9.12
Africa,OWID_AFR,2022/1/1,9.15
Africa,OWID_AFR,2022/1/2,9.17
Africa,OWID_AFR,2022/1/3,9.19
Africa,OWID_AFR,2022/1/4,9.37
Africa,OWID_AFR,2022/1/5,9.4
Africa,OWID_AFR,2022/1/6,9.45
Africa,OWID_AFR,2022/1/7,9.49
Africa,OWID_AFR,2022/1/8,9.56
Africa,OWID_AFR,2022/1/9,9.59
Africa,OWID_AFR,2022/1/10,9.74
Africa,OWID_AFR,2022/1/11,9.75
Africa,OWID_AFR,2022/1/12,9.76
Africa,OWID_AFR,2022/1/13,9.82
Africa,OWID_AFR,2022/1/14,9.84
Africa,OWID_AFR,2022/1/15,9.95
Africa,OWID_AFR,2022/1/16,9.97
Africa,OWID_AFR,2022/1/17,10.05
Africa,OWID_AFR,2022/1/18,10.11
Africa,OWID_AFR,2022/1/19,10.2
Africa,OWID_AFR,2022/1/20,10.22
Africa,OWID_AFR,2022/1/21,10.32
Africa,OWID_AFR,2022/1/22,10.34
Africa,OWID_AFR,2022/1/23,10.37
Africa,OWID_AFR,2022/1/24,10.42
Africa,OWID_AFR,2022/1/25,10.42
Africa,OWID_AFR,2022/1/26,10.46
Africa,OWID_AFR,2022/1/27,10.59
Africa,OWID_AFR,2022/1/28,10.64
Africa,OWID_AFR,2022/1/29,10.67
Africa,OWID_AFR,2022/1/30,10.75
Africa,OWID_AFR,2022/1/31,10.77
Africa,OWID_AFR,2022/2/1,10.78
Africa,OWID_AFR,2022/2/2,10.85
Africa,OWID_AFR,2022/2/3,10.86
Africa,OWID_AFR,2022/2/4,10.89
Africa,OWID_AFR,2022/2/5,10.91
Africa,OWID_AFR,2022/2/6,11.04
Africa,OWID_AFR,2022/2/7,11.05
Africa,OWID_AFR,2022/2/8,11.08
Africa,OWID_AFR,2022/2/9,11.14
Africa,OWID_AFR,2022/2/10,11.25
Africa,OWID_AFR,2022/2/11,11.32
Africa,OWID_AFR,2022/2/12,11.33
Africa,OWID_AFR,2022/2/13,11.34
Africa,OWID_AFR,2022/2/14,11.35
Africa,OWID_AFR,2022/2/15,11.54
Africa,OWID_AFR,2022/2/16,11.57
Africa,OWID_AFR,2022/2/17,11.57
Africa,OWID_AFR,2022/2/18,11.64
Africa,OWID_AFR,2022/2/19,11.7
Africa,OWID_AFR,2022/2/20,11.8
Africa,OWID_AFR,2022/2/21,12.03
Africa,OWID_AFR,2022/2/22,12.08
Africa,OWID_AFR,2022/2/23,12.09
Africa,OWID_AFR,2022/2/24,12.14
Africa,OWID_AFR,2022/2/25,12.17
Africa,OWID_AFR,2022/2/26,12.22
Africa,OWID_AFR,2022/2/27,12.26
Africa,OWID_AFR,2022/2/28,12.27
Africa,OWID_AFR,2022/3/1,12.3
Africa,OWID_AFR,2022/3/2,12.31
Africa,OWID_AFR,2022/3/3,12.31
Africa,OWID_AFR,2022/3/4,12.34
Africa,OWID_AFR,2022/3/5,12.43
Africa,OWID_AFR,2022/3/6,13.78
Africa,OWID_AFR,2022/3/7,13.82
Africa,OWID_AFR,2022/3/8,13.89
Africa,OWID_AFR,2022/3/9,13.99
Africa,OWID_AFR,2022/3/10,14.03
Africa,OWID_AFR,2022/3/11,14.09
Africa,OWID_AFR,2022/3/12,14.09
Africa,OWID_AFR,2022/3/13,14.26
Africa,OWID_AFR,2022/3/14,14.64
Africa,OWID_AFR,2022/3/15,14.73
Africa,OWID_AFR,2022/3/16,14.74
Africa,OWID_AFR,2022/3/17,14.79
Africa,OWID_AFR,2022/3/18,14.92
Africa,OWID_AFR,2022/3/19,14.92
Africa,OWID_AFR,2022/3/20,14.97
Africa,OWID_AFR,2022/3/21,14.99
Africa,OWID_AFR,2022/3/22,15.01
Africa,OWID_AFR,2022/3/23,15.04
Africa,OWID_AFR,2022/3/24,15.06
Africa,OWID_AFR,2022/3/25,15.1
Africa,OWID_AFR,2022/3/26,15.11
Africa,OWID_AFR,2022/3/27,15.21
Africa,OWID_AFR,2022/3/28,15.22
Africa,OWID_AFR,2022/3/29,15.27
Africa,OWID_AFR,2022/3/30,15.27
Africa,OWID_AFR,2022/3/31,15.34
Africa,OWID_AFR,2022/4/1,15.35
Africa,OWID_AFR,2022/4/2,15.35
Africa,OWID_AFR,2022/4/3,15.35
Africa,OWID_AFR,2022/4/4,15.36
Africa,OWID_AFR,2022/4/5,15.36
Africa,OWID_AFR,2022/4/6,15.36
Africa,OWID_AFR,2022/4/7,15.37
Africa,OWID_AFR,2022/4/8,15.37
Africa,OWID_AFR,2022/4/9,15.37
Africa,OWID_AFR,2022/4/10,15.37
Africa,OWID_AFR,2022/4/11,15.37
Albania,ALB,2021/1/10,
Albania,ALB,2021/1/11,
Albania,ALB,2021/1/12,
Albania,ALB,2021/1/13,
Albania,ALB,2021/1/14,
Albania,ALB,2021/1/15,
Albania,ALB,2021/1/16,
Albania,ALB,2021/1/17,
Albania,ALB,2021/1/18,
Albania,ALB,2021/1/19,
Albania,ALB,2021/1/20,
Albania,ALB,2021/1/21,
Albania,ALB,2021/1/22,
Albania,ALB,2021/1/23,
Albania,ALB,2021/1/24,
Albania,ALB,2021/1/25,
Albania,ALB,2021/1/26,
Albania,ALB,2021/1/27,
Albania,ALB,2021/1/28,
Albania,ALB,2021/1/29,
Albania,ALB,2021/1/30,
Albania,ALB,2021/1/31,
Albania,ALB,2021/2/1,
Albania,ALB,2021/2/2,0
Albania,ALB,2021/2/3,
Albania,ALB,2021/2/4,
Albania,ALB,2021/2/5,
Albania,ALB,2021/2/6,
Albania,ALB,2021/2/7,
Albania,ALB,2021/2/8,
Albania,ALB,2021/2/9,0.02
Albania,ALB,2021/2/10,
Albania,ALB,2021/2/11,
Albania,ALB,2021/2/12,
Albania,ALB,2021/2/13,
Albania,ALB,2021/2/14,
Albania,ALB,2021/2/15,
Albania,ALB,2021/2/16,
Albania,ALB,2021/2/17,0.02
Albania,ALB,2021/2/18,0.02
Albania,ALB,2021/2/19,
Albania,ALB,2021/2/20,
Albania,ALB,2021/2/21,
Albania,ALB,2021/2/22,0.02
Albania,ALB,2021/2/23,
Albania,ALB,2021/2/24,
Albania,ALB,2021/2/25,
Albania,ALB,2021/2/26,
Albania,ALB,2021/2/27,
Albania,ALB,2021/2/28,
Albania,ALB,2021/3/1,
Albania,ALB,2021/3/2,
Albania,ALB,2021/3/3,
Albania,ALB,2021/3/4,
Albania,ALB,2021/3/5,
Albania,ALB,2021/3/6,
Albania,ALB,2021/3/7,
Albania,ALB,2021/3/8,
Albania,ALB,2021/3/9,
Albania,ALB,2021/3/10,
Albania,ALB,2021/3/11,
Albania,ALB,2021/3/12,
Albania,ALB,2021/3/13,
Albania,ALB,2021/3/14,
Albania,ALB,2021/3/15,
Albania,ALB,2021/3/16,
Albania,ALB,2021/3/17,
Albania,ALB,2021/3/18,
Albania,ALB,2021/3/19,
Albania,ALB,2021/3/20,
Albania,ALB,2021/3/21,
Albania,ALB,2021/3/22,
Albania,ALB,2021/3/23,
Albania,ALB,2021/3/24,
Albania,ALB,2021/3/25,
Albania,ALB,2021/3/26,
Albania,ALB,2021/3/27,
Albania,ALB,2021/3/28,
Albania,ALB,2021/3/29,
Albania,ALB,2021/3/30,
Albania,ALB,2021/3/31,
Albania,ALB,2021/4/1,
Albania,ALB,2021/4/2,
Albania,ALB,2021/4/3,
Albania,ALB,2021/4/4,
Albania,ALB,2021/4/5,
Albania,ALB,2021/4/6,
Albania,ALB,2021/4/7,
Albania,ALB,2021/4/8,
Albania,ALB,2021/4/9,
Albania,ALB,2021/4/10,
Albania,ALB,2021/4/11,
Albania,ALB,2021/4/12,
Albania,ALB,2021/4/13,
Albania,ALB,2021/4/14,
Albania,ALB,2021/4/15,
Albania,ALB,2021/4/16,
Albania,ALB,2021/4/17,
Albania,ALB,2021/4/18,
Albania,ALB,2021/4/19,
Albania,ALB,2021/4/20,
Albania,ALB,2021/4/21,
Albania,ALB,2021/4/22,
Albania,ALB,2021/4/23,
Albania,ALB,2021/4/24,
Albania,ALB,2021/4/25,
Albania,ALB,2021/4/26,
Albania,ALB,2021/4/27,
Albania,ALB,2021/4/28,
Albania,ALB,2021/4/29,
Albania,ALB,2021/4/30,
Albania,ALB,2021/5/1,
Albania,ALB,2021/5/2,
Albania,ALB,2021/5/3,
Albania,ALB,2021/5/4,
Albania,ALB,2021/5/5,
Albania,ALB,2021/5/6,
Albania,ALB,2021/5/7,
Albania,ALB,2021/5/8,
Albania,ALB,2021/5/9,
Albania,ALB,2021/5/10,
Albania,ALB,2021/5/11,6.32
Albania,ALB,2021/5/12,6.54
Albania,ALB,2021/5/13,6.72
Albania,ALB,2021/5/14,7.13
Albania,ALB,2021/5/15,
Albania,ALB,2021/5/16,
Albania,ALB,2021/5/17,7.77
Albania,ALB,2021/5/18,7.96
Albania,ALB,2021/5/19,8.16
Albania,ALB,2021/5/20,8.27
Albania,ALB,2021/5/21,8.34
Albania,ALB,2021/5/22,
Albania,ALB,2021/5/23,8.49
Albania,ALB,2021/5/24,8.7
Albania,ALB,2021/5/25,
Albania,ALB,2021/5/26,9.37
Albania,ALB,2021/5/27,9.65
Albania,ALB,2021/5/28,
Albania,ALB,2021/5/29,
Albania,ALB,2021/5/30,9.99
Albania,ALB,2021/5/31,10.11
Albania,ALB,2021/6/1,10.21
Albania,ALB,2021/6/2,
Albania,ALB,2021/6/3,10.35
Albania,ALB,2021/6/4,
Albania,ALB,2021/6/5,
Albania,ALB,2021/6/6,10.65
Albania,ALB,2021/6/7,10.8
Albania,ALB,2021/6/8,10.98
Albania,ALB,2021/6/9,11.16
Albania,ALB,2021/6/10,11.3
Albania,ALB,2021/6/11,11.44
Albania,ALB,2021/6/12,11.53
Albania,ALB,2021/6/13,11.56
Albania,ALB,2021/6/14,11.65
Albania,ALB,2021/6/15,11.85
Albania,ALB,2021/6/16,12.01
Albania,ALB,2021/6/17,12.23
Albania,ALB,2021/6/18,
Albania,ALB,2021/6/19,
Albania,ALB,2021/6/20,12.71
Albania,ALB,2021/6/21,12.89
Albania,ALB,2021/6/22,13.07
Albania,ALB,2021/6/23,13.25
Albania,ALB,2021/6/24,13.43
Albania,ALB,2021/6/25,
Albania,ALB,2021/6/26,
Albania,ALB,2021/6/27,
Albania,ALB,2021/6/28,13.79
Albania,ALB,2021/6/29,13.9
Albania,ALB,2021/6/30,14.05
Albania,ALB,2021/7/1,14.18
Albania,ALB,2021/7/2,14.35
Albania,ALB,2021/7/3,
Albania,ALB,2021/7/4,14.51
Albania,ALB,2021/7/5,14.62
Albania,ALB,2021/7/6,14.73
Albania,ALB,2021/7/7,14.83
Albania,ALB,2021/7/8,14.94
Albania,ALB,2021/7/9,15.03
Albania,ALB,2021/7/10,15.11
Albania,ALB,2021/7/11,15.14
Albania,ALB,2021/7/12,15.27
Albania,ALB,2021/7/13,15.43
Albania,ALB,2021/7/14,15.62
Albania,ALB,2021/7/15,15.84
Albania,ALB,2021/7/16,16.03
Albania,ALB,2021/7/17,16.2
Albania,ALB,2021/7/18,16.25
Albania,ALB,2021/7/19,
Albania,ALB,2021/7/20,16.46
Albania,ALB,2021/7/21,16.67
Albania,ALB,2021/7/22,16.89
Albania,ALB,2021/7/23,
Albania,ALB,2021/7/24,
Albania,ALB,2021/7/25,17.36
Albania,ALB,2021/7/26,
Albania,ALB,2021/7/27,
Albania,ALB,2021/7/28,
Albania,ALB,2021/7/29,18.07
Albania,ALB,2021/7/30,18.28
Albania,ALB,2021/7/31,18.4
Albania,ALB,2021/8/1,18.46
Albania,ALB,2021/8/2,18.62
Albania,ALB,2021/8/3,18.75
Albania,ALB,2021/8/4,18.85
Albania,ALB,2021/8/5,18.97
Albania,ALB,2021/8/6,
Albania,ALB,2021/8/7,
Albania,ALB,2021/8/8,19.27
Albania,ALB,2021/8/9,
Albania,ALB,2021/8/10,19.49
Albania,ALB,2021/8/11,
Albania,ALB,2021/8/12,
Albania,ALB,2021/8/13,19.75
Albania,ALB,2021/8/14,
Albania,ALB,2021/8/15,19.85
Albania,ALB,2021/8/16,19.94
Albania,ALB,2021/8/17,20.03
Albania,ALB,2021/8/18,
Albania,ALB,2021/8/19,20.23
Albania,ALB,2021/8/20,
Albania,ALB,2021/8/21,20.45
Albania,ALB,2021/8/22,20.51
Albania,ALB,2021/8/23,20.68
Albania,ALB,2021/8/24,20.85
Albania,ALB,2021/8/25,21
Albania,ALB,2021/8/26,21.18
Albania,ALB,2021/8/27,21.42
Albania,ALB,2021/8/28,
Albania,ALB,2021/8/29,21.78
Albania,ALB,2021/8/30,22.06
Albania,ALB,2021/8/31,22.34
Albania,ALB,2021/9/1,22.58
Albania,ALB,2021/9/2,22.82
Albania,ALB,2021/9/3,
Albania,ALB,2021/9/4,
Albania,ALB,2021/9/5,
Albania,ALB,2021/9/6,23.46
Albania,ALB,2021/9/7,23.72
Albania,ALB,2021/9/8,23.94
Albania,ALB,2021/9/9,24.14
Albania,ALB,2021/9/10,24.32
Albania,ALB,2021/9/11,24.46
Albania,ALB,2021/9/12,24.53
Albania,ALB,2021/9/13,24.69
Albania,ALB,2021/9/14,24.84
Albania,ALB,2021/9/15,24.97
Albania,ALB,2021/9/16,25.12
Albania,ALB,2021/9/17,25.26
Albania,ALB,2021/9/18,
Albania,ALB,2021/9/19,25.46
Albania,ALB,2021/9/20,25.64
Albania,ALB,2021/9/21,25.82
Albania,ALB,2021/9/22,26.02
Albania,ALB,2021/9/23,26.25
Albania,ALB,2021/9/24,26.49
Albania,ALB,2021/9/25,
Albania,ALB,2021/9/26,
Albania,ALB,2021/9/27,27.02
Albania,ALB,2021/9/28,27.24
Albania,ALB,2021/9/29,27.45
Albania,ALB,2021/9/30,27.67
Albania,ALB,2021/10/1,27.87
Albania,ALB,2021/10/2,28.03
Albania,ALB,2021/10/3,
Albania,ALB,2021/10/4,28.26
Albania,ALB,2021/10/5,28.42
Albania,ALB,2021/10/6,28.58
Albania,ALB,2021/10/7,28.72
Albania,ALB,2021/10/8,28.85
Albania,ALB,2021/10/9,29
Albania,ALB,2021/10/10,
Albania,ALB,2021/10/11,29.05
Albania,ALB,2021/10/12,29.32
Albania,ALB,2021/10/13,29.44
Albania,ALB,2021/10/14,
Albania,ALB,2021/10/15,
Albania,ALB,2021/10/16,
Albania,ALB,2021/10/17,29.84
Albania,ALB,2021/10/18,29.94
Albania,ALB,2021/10/19,30.05
Albania,ALB,2021/10/20,30.15
Albania,ALB,2021/10/21,30.25
Albania,ALB,2021/10/22,30.33
Albania,ALB,2021/10/23,
Albania,ALB,2021/10/24,30.48
Albania,ALB,2021/10/25,30.57
Albania,ALB,2021/10/26,
Albania,ALB,2021/10/27,30.75
Albania,ALB,2021/10/28,30.83
Albania,ALB,2021/10/29,30.9
Albania,ALB,2021/10/30,
Albania,ALB,2021/10/31,
Albania,ALB,2021/11/1,31.04
Albania,ALB,2021/11/2,
Albania,ALB,2021/11/3,31.28
Albania,ALB,2021/11/4,
Albania,ALB,2021/11/5,
Albania,ALB,2021/11/6,31.5
Albania,ALB,2021/11/7,31.53
Albania,ALB,2021/11/8,
Albania,ALB,2021/11/9,31.7
Albania,ALB,2021/11/10,31.8
Albania,ALB,2021/11/11,31.9
Albania,ALB,2021/11/12,
Albania,ALB,2021/11/13,
Albania,ALB,2021/11/14,32.17
Albania,ALB,2021/11/15,
Albania,ALB,2021/11/16,32.39
Albania,ALB,2021/11/17,32.5
Albania,ALB,2021/11/18,32.6
Albania,ALB,2021/11/19,
Albania,ALB,2021/11/20,
Albania,ALB,2021/11/21,32.82
Albania,ALB,2021/11/22,
Albania,ALB,2021/11/23,
Albania,ALB,2021/11/24,33.11
Albania,ALB,2021/11/25,33.19
Albania,ALB,2021/11/26,
Albania,ALB,2021/11/27,
Albania,ALB,2021/11/28,33.4
Albania,ALB,2021/11/29,
Albania,ALB,2021/11/30,33.45
Albania,ALB,2021/12/1,33.62
Albania,ALB,2021/12/2,
Albania,ALB,2021/12/3,33.83
Albania,ALB,2021/12/4,
Albania,ALB,2021/12/5,33.96
Albania,ALB,2021/12/6,34.05
Albania,ALB,2021/12/7,34.15
Albania,ALB,2021/12/8,34.2
Albania,ALB,2021/12/9,
Albania,ALB,2021/12/10,
Albania,ALB,2021/12/11,
Albania,ALB,2021/12/12,34.54
Albania,ALB,2021/12/13,34.65
Albania,ALB,2021/12/14,34.75
Albania,ALB,2021/12/15,34.85
Albania,ALB,2021/12/16,
Albania,ALB,2021/12/17,
Albania,ALB,2021/12/18,35.1
Albania,ALB,2021/12/19,
Albania,ALB,2021/12/20,
Albania,ALB,2021/12/21,35.29
Albania,ALB,2021/12/22,
Albania,ALB,2021/12/23,35.45
Albania,ALB,2021/12/24,
Albania,ALB,2021/12/25,
Albania,ALB,2021/12/26,
Albania,ALB,2021/12/27,
Albania,ALB,2021/12/28,35.89
Albania,ALB,2021/12/29,
Albania,ALB,2021/12/30,
Albania,ALB,2021/12/31,
Albania,ALB,2022/1/1,
Albania,ALB,2022/1/2,
Albania,ALB,2022/1/3,
Albania,ALB,2022/1/4,36.53
Albania,ALB,2022/1/5,36.66
Albania,ALB,2022/1/6,
Albania,ALB,2022/1/7,
Albania,ALB,2022/1/8,36.91
Albania,ALB,2022/1/9,
Albania,ALB,2022/1/10,37.05
Albania,ALB,2022/1/11,37.15
Albania,ALB,2022/1/12,
Albania,ALB,2022/1/13,
Albania,ALB,2022/1/14,
Albania,ALB,2022/1/15,
Albania,ALB,2022/1/16,
Albania,ALB,2022/1/17,
Albania,ALB,2022/1/18,
Albania,ALB,2022/1/19,
Albania,ALB,2022/1/20,
Albania,ALB,2022/1/21,
Albania,ALB,2022/1/22,
Albania,ALB,2022/1/23,
Albania,ALB,2022/1/24,
Albania,ALB,2022/1/25,
Albania,ALB,2022/1/26,
Albania,ALB,2022/1/27,
Albania,ALB,2022/1/28,
Albania,ALB,2022/1/29,
Albania,ALB,2022/1/30,38.69
Albania,ALB,2022/1/31,
Albania,ALB,2022/2/1,40.26
Albania,ALB,2022/2/2,
Albania,ALB,2022/2/3,
Albania,ALB,2022/2/4,
Albania,ALB,2022/2/5,
Albania,ALB,2022/2/6,40.62
Albania,ALB,2022/2/7,40.71
Albania,ALB,2022/2/8,
Albania,ALB,2022/2/9,
Albania,ALB,2022/2/10,
Albania,ALB,2022/2/11,
Albania,ALB,2022/2/12,
Albania,ALB,2022/2/13,41.05
Albania,ALB,2022/2/14,41.12
Albania,ALB,2022/2/15,41.17
Albania,ALB,2022/2/16,41.22
Albania,ALB,2022/2/17,
Albania,ALB,2022/2/18,
Albania,ALB,2022/2/19,
Albania,ALB,2022/2/20,41.37
Albania,ALB,2022/2/21,
Albania,ALB,2022/2/22,
Albania,ALB,2022/2/23,
Albania,ALB,2022/2/24,
Albania,ALB,2022/2/25,
Albania,ALB,2022/2/26,
Albania,ALB,2022/2/27,41.64
Albania,ALB,2022/2/28,
Albania,ALB,2022/3/1,41.73
Albania,ALB,2022/3/2,
Albania,ALB,2022/3/3,
Albania,ALB,2022/3/4,
Albania,ALB,2022/3/5,
Albania,ALB,2022/3/6,
Albania,ALB,2022/3/7,41.92
Albania,ALB,2022/3/8,
Albania,ALB,2022/3/9,
Albania,ALB,2022/3/10,42.01
Albania,ALB,2022/3/11,
Albania,ALB,2022/3/12,
Albania,ALB,2022/3/13,
Albania,ALB,2022/3/14,42.08
Albania,ALB,2022/3/15,42.11
Albania,ALB,2022/3/16,
Albania,ALB,2022/3/17,
Albania,ALB,2022/3/18,
Albania,ALB,2022/3/19,
Albania,ALB,2022/3/20,
Albania,ALB,2022/3/21,
Albania,ALB,2022/3/22,
Albania,ALB,2022/3/23,
Albania,ALB,2022/3/24,42.3
Albania,ALB,2022/3/25,
Albania,ALB,2022/3/26,
Albania,ALB,2022/3/27,
Albania,ALB,2022/3/28,
Albania,ALB,2022/3/29,42.39
Albania,ALB,2022/3/30,
Albania,ALB,2022/3/31,42.42
Albania,ALB,2022/4/1,
Albania,ALB,2022/4/2,
Albania,ALB,2022/4/3,
Albania,ALB,2022/4/4,42.47
Albania,ALB,2022/4/5,
Albania,ALB,2022/4/6,
Albania,ALB,2022/4/7,42.51
Algeria,DZA,2021/1/29,
Algeria,DZA,2021/1/30,
Algeria,DZA,2021/1/31,
Algeria,DZA,2021/2/1,
Algeria,DZA,2021/2/2,
Algeria,DZA,2021/2/3,
Algeria,DZA,2021/2/4,
Algeria,DZA,2021/2/5,
Algeria,DZA,2021/2/6,
Algeria,DZA,2021/2/7,
Algeria,DZA,2021/2/8,
Algeria,DZA,2021/2/9,
Algeria,DZA,2021/2/10,
Algeria,DZA,2021/2/11,
Algeria,DZA,2021/2/12,
Algeria,DZA,2021/2/13,
Algeria,DZA,2021/2/14,
Algeria,DZA,2021/2/15,
Algeria,DZA,2021/2/16,
Algeria,DZA,2021/2/17,
Algeria,DZA,2021/2/18,
Algeria,DZA,2021/2/19,
Algeria,DZA,2021/2/20,
Algeria,DZA,2021/2/21,
Algeria,DZA,2021/2/22,
Algeria,DZA,2021/2/23,
Algeria,DZA,2021/2/24,
Algeria,DZA,2021/2/25,
Algeria,DZA,2021/2/26,
Algeria,DZA,2021/2/27,
Algeria,DZA,2021/2/28,
Algeria,DZA,2021/3/1,
Algeria,DZA,2021/3/2,
Algeria,DZA,2021/3/3,
Algeria,DZA,2021/3/4,
Algeria,DZA,2021/3/5,
Algeria,DZA,2021/3/6,
Algeria,DZA,2021/3/7,
Algeria,DZA,2021/3/8,
Algeria,DZA,2021/3/9,
Algeria,DZA,2021/3/10,
Algeria,DZA,2021/3/11,
Algeria,DZA,2021/3/12,
Algeria,DZA,2021/3/13,
Algeria,DZA,2021/3/14,
Algeria,DZA,2021/3/15,
Algeria,DZA,2021/3/16,
Algeria,DZA,2021/3/17,
Algeria,DZA,2021/3/18,
Algeria,DZA,2021/3/19,
Algeria,DZA,2021/3/20,
Algeria,DZA,2021/3/21,
Algeria,DZA,2021/3/22,
Algeria,DZA,2021/3/23,
Algeria,DZA,2021/3/24,
Algeria,DZA,2021/3/25,
Algeria,DZA,2021/3/26,
Algeria,DZA,2021/3/27,
Algeria,DZA,2021/3/28,
Algeria,DZA,2021/3/29,
Algeria,DZA,2021/3/30,
Algeria,DZA,2021/3/31,
Algeria,DZA,2021/4/1,
Algeria,DZA,2021/4/2,
Algeria,DZA,2021/4/3,
Algeria,DZA,2021/4/4,
Algeria,DZA,2021/4/5,
Algeria,DZA,2021/4/6,
Algeria,DZA,2021/4/7,
Algeria,DZA,2021/4/8,
Algeria,DZA,2021/4/9,
Algeria,DZA,2021/4/10,
Algeria,DZA,2021/4/11,
Algeria,DZA,2021/4/12,
Algeria,DZA,2021/4/13,
Algeria,DZA,2021/4/14,
Algeria,DZA,2021/4/15,
Algeria,DZA,2021/4/16,
Algeria,DZA,2021/4/17,
Algeria,DZA,2021/4/18,
Algeria,DZA,2021/4/19,
Algeria,DZA,2021/4/20,
Algeria,DZA,2021/4/21,
Algeria,DZA,2021/4/22,
Algeria,DZA,2021/4/23,
Algeria,DZA,2021/4/24,
Algeria,DZA,2021/4/25,
Algeria,DZA,2021/4/26,
Algeria,DZA,2021/4/27,
Algeria,DZA,2021/4/28,
Algeria,DZA,2021/4/29,
Algeria,DZA,2021/4/30,
Algeria,DZA,2021/5/1,
Algeria,DZA,2021/5/2,
Algeria,DZA,2021/5/3,
Algeria,DZA,2021/5/4,
Algeria,DZA,2021/5/5,
Algeria,DZA,2021/5/6,
Algeria,DZA,2021/5/7,
Algeria,DZA,2021/5/8,
Algeria,DZA,2021/5/9,
Algeria,DZA,2021/5/10,
Algeria,DZA,2021/5/11,
Algeria,DZA,2021/5/12,
Algeria,DZA,2021/5/13,
Algeria,DZA,2021/5/14,
Algeria,DZA,2021/5/15,
Algeria,DZA,2021/5/16,
Algeria,DZA,2021/5/17,
